-4.59995520 2.34903633 5.10860989 -1.70209217 -3.35001473 -0.72593888 -0.51618688 0.00997428 -2.78294109 4.21721514 1.37199301 -1.82408324 -0.24530359 0.11397588 0.04168581 1.50565006 -0.24148163 0.13610795 -0.73901978 -1.43281434 1.00000000
-7.99835155 -0.47766995 7.70496636 -2.86837279 -3.49219634 0.20697205 -4.85962752 5.32912268 -0.85188014 1.32966421 -1.46150332 1.76983835 0.73649438 2.15222283 0.90298923 -0.25693091 0.79018311 -0.51513880 0.65401897 -0.29379154 2.00000000
-8.55067668 -0.18715164 2.43887250 -3.40402095 -1.78743135 1.42345808 -1.64214105 -1.11860656 0.17512089 1.17432128 0.26524537 -0.27722869 2.35836041 -0.07072129 -2.50799701 0.12365371 0.58315727 1.58407451 -0.73923469 -0.00445471 2.00000000
-10.99152922 -3.24001624 5.31177966 -1.78454297 -2.02090819 1.92110034 -4.31961129 3.17994340 1.74757284 -0.15211728 -2.14023405 2.02566238 1.19267499 2.03582393 -0.48411817 0.59132301 0.46842016 0.00192184 0.45648954 -1.10457585 2.00000000
-15.37582823 -9.84885489 2.06240865 5.81629824 1.07533740 2.88305581 -2.45704942 4.06965768 -1.83849311 1.87238813 -1.80496424 -0.09481318 0.08510101 1.00964462 1.60948818 -1.27805547 1.71938171 -0.96681367 1.71081216 1.14999495 2.00000000
-10.49648682 -2.45825573 4.81904050 -2.75466905 -1.73825757 1.66666252 -4.72415450 3.16666644 1.43210756 -0.17173439 -1.50405565 1.83831491 2.17317263 2.50910823 -1.15917565 0.25872022 0.96032907 0.79942813 0.04956947 0.49186535 2.00000000
-10.49648682 -2.45825573 4.81904050 -2.75466905 -1.73825757 1.66666252 -4.72415450 3.16666644 1.43210756 -0.17173439 -1.50405565 1.83831491 2.17317263 2.50910823 -1.15917565 0.25872022 0.96032907 0.79942813 0.04956947 0.49186535 2.00000000
0.31109445 -7.24990274 1.38145864 -7.42012764 1.06368894 0.55815272 -5.12879994 2.28599964 2.40930429 1.76713160 -1.46471671 1.55265796 0.29620381 2.04808961 0.90141762 1.14781624 -0.59603980 -0.45581693 -0.40848259 -0.43149578 2.00000000
-10.47403659 -2.32744472 5.02989196 -2.63115158 -2.24204754 1.76424347 -4.01539407 2.20842142 1.73492622 0.11955505 -1.40521501 1.52556987 1.47395175 1.77400177 -1.39440816 0.22808436 0.75340376 0.67741158 0.35645431 0.13296350 2.00000000
-10.44303491 -2.31789200 4.70923433 -2.84279201 -1.62029498 1.67896081 -4.74156386 3.11578784 1.35988862 -0.19873917 -1.41992091 1.73110964 2.17890772 2.51949519 -1.17681242 0.22128478 1.01249587 0.76870906 0.01767177 0.71262433 2.00000000
-9.98480613 -2.12739341 4.10264024 -2.74796135 -2.45989163 1.48777541 -3.66455364 0.99322004 1.57353215 -0.81331418 -0.90612077 0.65267596 1.11030153 0.66463715 -2.33123418 2.37761499 1.06933557 1.32314136 1.33265831 -1.59010429 2.00000000
-9.91257554 -1.27041135 3.52256320 -3.28168311 -1.66823104 1.17000664 -3.70943678 1.05972842 0.53809582 0.61451685 -0.71164615 0.80788777 2.04977309 1.47495607 -2.19412801 0.01380102 0.69517071 1.14806273 -0.67895114 0.98101753 2.00000000
-3.87571064 3.42883877 -2.33605328 -2.98045383 2.53512847 -2.14017246 0.42412313 -2.90009545 -2.89745354 0.19849661 1.36273980 -0.06574018 -0.04444041 1.63394465 -0.98901369 -1.00726693 -0.50284383 -1.47442578 -1.30551280 0.70537743 3.00000000
-0.77283541 5.87126360 -3.09740264 -0.95443610 4.67893776 -0.92858147 -0.22193083 -1.11415947 -3.14626997 0.80992040 0.62527838 0.51894120 0.84178120 1.63962387 -0.37208702 -0.99768866 -1.39243561 -1.09655070 -0.95671079 1.28867835 3.00000000
3.12415973 7.10757375 -3.98435554 2.32361546 2.84106249 -1.77315968 -0.25796044 3.12022359 -2.23521584 1.18295657 0.99048235 2.08152853 -3.15915408 0.66490297 -0.71916646 2.11900690 -0.43081859 -0.31302657 -0.41317296 -0.21034317 3.00000000
-13.82179464 -10.91656569 -6.57736275 7.56578054 5.04554208 0.79943101 0.31612272 -1.09826106 -2.66269507 -0.05252570 2.16524363 -0.85758292 1.15863242 0.56891406 0.23990518 -0.73656595 -0.36993579 0.63067159 0.61881427 1.00172774 3.00000000
3.15112368 7.42427937 -3.60853777 2.60990610 2.20701930 -1.17295637 -0.11651341 3.23324688 -2.32005380 1.76932548 0.88167457 1.95584128 -2.92668675 0.84199263 -0.77669089 1.87341761 -0.70382475 -0.65114399 -0.15518165 -0.22654443 3.00000000
3.15112368 7.42427937 -3.60853777 2.60990610 2.20701930 -1.17295637 -0.11651341 3.23324688 -2.32005380 1.76932548 0.88167457 1.95584128 -2.92668675 0.84199263 -0.77669089 1.87341761 -0.70382475 -0.65114399 -0.15518165 -0.22654443 3.00000000
13.52438582 -12.55117961 -8.72016192 -10.20209865 4.84023981 1.42601767 -1.07597759 -2.60176339 1.33606303 2.74164622 -1.14795299 -0.84695827 -2.22700404 0.61206089 -0.47990441 -1.47819489 -0.10831668 -1.46519081 -1.66133372 -0.21999870 3.00000000
2.35855726 7.07548758 -3.93056734 1.94393429 2.16051090 -0.98423869 0.25559789 2.52010744 -2.37149350 1.32200650 0.49139438 1.85988909 -2.68076679 1.34630590 -0.62911250 1.02054933 -1.00192296 -1.04306140 0.29781989 -0.15576342 3.00000000
2.55972458 7.07599797 -3.82940709 1.92353181 3.03999527 -1.75984042 -0.10428746 2.63175475 -2.77226020 1.20163337 1.03871400 2.19240244 -3.32791918 0.72444239 -0.62408084 2.01636805 -0.62629030 -0.32295405 -0.38538317 -0.26570209 3.00000000
5.49283696 6.70051590 -2.32739893 4.24176190 -0.04814335 -0.05915358 -0.05725837 2.44684992 1.41645737 0.85421636 -0.74015611 -0.92300366 -2.17154984 0.42134395 0.15110518 1.94107329 -0.28006671 0.36400675 1.46597042 -0.51625224 3.00000000
2.83926705 6.77739315 -3.88074682 2.06123623 3.30847200 -1.85080309 -0.34439016 2.30754603 -2.03504123 0.73863498 0.76793100 1.87390124 -3.70620268 0.57074325 -0.29201289 2.45201412 -0.17797293 0.35259265 -0.76048227 -0.40401979 3.00000000
-5.98780121 1.40656698 1.08670461 -5.04704760 -2.38604490 -0.56064416 -2.85987209 -0.88132279 -2.01483703 -1.87563273 3.20644636 -1.50013412 -1.56077723 -1.08366619 0.01494632 -1.65235862 0.34085798 0.29509852 0.11572683 -0.39038693 4.00000000
-7.86763212 -0.71387034 2.30461208 -4.49539132 -2.38884855 0.11598763 -3.90388293 0.44246979 0.95930294 -4.79228074 2.45970428 -0.98497184 -2.59703416 -1.15650829 -0.20981785 -0.48013835 0.23706691 -0.54024383 0.41599625 -0.67038376 4.00000000
-7.53407662 -0.19623110 1.80498636 -5.15038893 -1.90848130 -0.86736301 -3.32634561 -0.25818931 0.21229772 -4.38214072 2.74782563 -2.05399369 -2.57778520 -1.15966872 -0.04916486 -0.91172339 -0.17918211 -0.36208232 0.44613394 -0.29348473 4.00000000
-13.06238169 -8.65436860 -3.42453345 4.72383720 -0.97617658 1.19483809 -0.94188115 0.64025325 -2.43925205 -0.36950334 3.08857389 -1.07824686 -1.28779173 -2.29425197 0.39976758 -2.48278480 0.69321816 0.82909111 0.41497081 -1.61136926 4.00000000
-6.56471207 0.77127088 0.89853363 -5.06202783 -1.46019973 -0.81533523 -2.21075409 -1.30050818 -0.41143943 -3.67997949 3.08800502 -2.22062205 -1.91674320 -1.68952712 -0.02925695 -1.90579252 -0.13219000 -0.20093309 -0.10059454 0.06076332 4.00000000
-8.20841013 -1.04380559 2.43911625 -4.78012044 -1.96655824 -1.01763462 -4.12746808 0.97087409 0.88108290 -4.74591888 1.64021596 -1.45652293 -2.92105694 -0.47942095 0.43375877 -0.48404796 -0.25389329 -0.35313107 0.48891451 -0.26666924 4.00000000
10.28910117 -13.25318489 -8.24242817 -11.13486435 0.51460265 2.06849997 -2.52505083 -2.02477591 1.57681207 1.59275741 0.06210512 -0.88820056 -1.20696341 -0.53054158 0.03445488 -0.59598691 0.02978302 -0.89328264 -0.73799753 -0.14058167 4.00000000
-8.20841013 -1.04380559 2.43911625 -4.78012044 -1.96655824 -1.01763462 -4.12746808 0.97087409 0.88108290 -4.74591888 1.64021596 -1.45652293 -2.92105694 -0.47942095 0.43375877 -0.48404796 -0.25389329 -0.35313107 0.48891451 -0.26666924 4.00000000
-7.81883126 -0.52511623 2.91682870 -4.54752360 -2.13501480 -0.25310414 -4.07589701 0.65207643 0.63203528 -4.48209612 2.75749046 -1.64170258 -2.93068100 -0.98711505 0.07295467 -0.96912221 0.24865939 -0.58919692 0.42747517 -0.60072392 4.00000000
-7.33815945 -0.19110278 1.14134913 -4.91264189 -1.34645652 -1.27573393 -2.73624850 -0.77338277 0.26881169 -4.40221140 3.00362487 -2.37657428 -2.72612219 -1.99038220 -0.05589590 -1.28467911 -0.09037991 -0.39871829 -0.05846815 0.09987931 4.00000000
-7.22223240 0.18961478 0.93705626 -5.27820517 -0.99454784 -1.37737347 -2.94988362 -1.06846637 -0.07434703 -4.18481203 2.65027977 -2.39307698 -2.13147887 -1.56767137 -0.06822751 -1.39864669 -0.05343900 -0.25563984 -0.33160456 0.01663087 4.00000000
-5.69032079 0.91457860 6.14125114 -1.10954083 1.44943376 -0.50432395 1.83447911 -0.53507786 1.31638052 0.90586455 -0.73378463 1.71405444 -1.34716261 -0.59045335 -0.72936455 -1.03923188 0.58654490 0.82811920 -0.08591343 0.55771958 5.00000000
-4.53365246 2.19181272 6.83923173 -0.81794916 3.04910245 1.82808738 3.18824955 -2.28259140 2.72396816 0.53525939 -0.26489315 2.02463096 -0.99638051 -0.85703202 -2.04434304 -0.27313474 1.29002831 0.53208240 0.18336098 -0.54782503 5.00000000
-4.67663547 2.16222573 6.91253290 -1.02238078 2.47310531 2.11770687 3.30947201 -2.67141441 3.06833488 0.83223623 -0.15507680 1.97191068 -0.89909288 -0.91415287 -2.23362419 -0.44934216 0.89838816 0.63361306 0.19464029 -0.84233328 5.00000000
-13.16904509 -9.13939929 2.03299065 8.63572906 3.39482074 3.52185047 1.42788169 0.10820317 -0.80020921 2.75317356 0.30272456 0.28169872 -1.33275132 -1.44766598 -0.42095212 -0.77030720 1.51483340 1.28184291 1.39740793 -1.08626206 5.00000000
-4.88638665 1.88305030 7.32963558 -0.74593114 2.83708467 1.65161409 3.19882843 -2.03571661 2.86633678 0.61420216 -0.57137106 2.14797183 -1.49780056 -0.90748309 -1.99250041 -0.10243893 1.20731872 0.55165465 0.36997151 -0.61053751 5.00000000
-4.37422063 2.39259352 6.86831304 -0.82238171 2.68772805 1.97141568 3.59145130 -2.58184786 2.84286954 0.79054706 -0.12105300 1.95379769 -1.14704542 -1.19418433 -2.16069802 -0.31963707 1.12042348 0.56461094 0.23727899 -0.87782007 5.00000000
11.14519040 -14.98005841 -5.06042006 -9.05707205 4.00398156 2.70948935 -0.70848621 -1.73754522 5.31607580 3.05693001 -0.25629126 0.96671969 -1.61375739 -0.05315648 -1.60846733 -0.12896710 0.71933266 -0.86166054 -0.17611164 -0.48487817 5.00000000
-4.21641751 2.57881921 6.58948910 -0.85199309 2.62418567 2.21148839 3.47446275 -2.67580457 2.78574753 0.93700350 -0.11012439 1.87026835 -0.69582405 -1.00569524 -2.01909176 -0.54114955 0.85043986 0.59019764 0.07472130 -0.94327967 5.00000000
-4.17870421 2.56866827 6.50997316 -0.82761286 2.71489915 2.04747856 3.61086514 -2.68315196 2.65991768 0.93548022 -0.10899480 1.80962712 -0.73052737 -1.05534134 -2.00986075 -0.40582991 0.89122288 0.53027487 -0.00653287 -0.89772947 5.00000000
-5.29352030 1.55976022 6.92334835 -1.14784304 2.37788180 1.75848354 2.79296579 -1.74096904 3.24567837 0.22789778 -0.35446088 2.38509133 -1.17251068 -0.55601687 -1.86523540 -0.47618533 1.01968619 0.63475103 0.31793934 -0.48508897 5.00000000
-4.62643711 2.08106956 6.81588283 -1.00004068 2.64054244 1.88669809 3.30408596 -2.52022763 2.86728965 0.55024782 -0.11703958 2.07668840 -1.04548080 -1.06978643 -2.16417071 -0.40217248 1.13224684 0.68248829 0.20403590 -0.81863901 5.00000000
12.77538862 -0.91093292 5.17861309 5.35042447 -2.87184780 -0.01162732 -2.40224537 -0.02125650 -3.82843103 2.09600749 -4.47115897 -2.42559439 -3.05729600 -0.74680653 -5.55836343 -1.63713014 -4.64790720 -0.62630194 1.73500251 1.73878035 6.00000000
19.49110369 -9.86750205 7.31493244 -2.66134946 -0.36093514 3.10320846 4.85455732 4.12175606 -2.93379611 -1.25407033 1.68989264 -0.12805949 0.32237732 -0.19393963 2.45954176 -0.17640887 2.75515710 0.01611655 0.94623726 0.94212284 6.00000000
18.32090273 -8.39249607 6.34848221 0.24683793 -0.77176849 2.04541401 3.94485989 1.90191736 -2.76781757 -4.25196551 0.28831937 -0.40465208 0.86580082 1.53059550 -1.46783264 0.62784346 -1.30706304 0.87996032 -1.20761988 -0.70985065 6.00000000
-2.86971855 -13.36939758 -3.98271808 11.48287759 1.99535503 2.59772624 -2.98605253 -2.88394703 -1.93545554 -1.97546052 -3.58109573 -1.04309241 -1.36768748 0.06505372 -5.10069129 0.53038294 -2.94846353 0.16515497 -0.41118952 1.16444506 6.00000000
18.16491865 -8.08404112 5.94486935 0.86148803 -1.04112634 1.81042763 3.42085643 1.38366467 -2.74580980 -4.29231611 0.04697163 -0.39299480 0.72413879 1.44249842 -1.95766155 0.40638201 -1.83800021 0.78626281 -1.30560318 -0.72436410 6.00000000
18.16491865 -8.08404112 5.94486935 0.86148803 -1.04112634 1.81042763 3.42085643 1.38366467 -2.74580980 -4.29231611 0.04697163 -0.39299480 0.72413879 1.44249842 -1.95766155 0.40638201 -1.83800021 0.78626281 -1.30560318 -0.72436410 6.00000000
18.98960738 -5.90884968 2.47907312 2.28429383 -2.38393032 -1.64659993 -1.57214924 -0.39027872 -2.16407808 3.21678649 -3.32708760 -2.81255541 -2.25366481 0.41567938 -4.98514773 -1.73470744 -4.27556347 -0.65246351 2.95969225 2.69083630 6.00000000
18.93611836 -8.86639365 6.48204030 -0.08491583 -0.90358160 2.12399549 4.09022408 2.49576175 -3.12079378 -4.08311538 0.66127540 -0.18227888 0.78192220 1.31796172 -0.85649678 0.53637803 -0.19607448 0.64763096 -1.24842312 -0.43944528 6.00000000
18.56007932 -8.88617169 7.37555564 -1.23644134 -0.50151425 2.93098504 4.98677893 3.48181721 -2.94126836 -3.13869253 1.43723223 -0.16389784 0.64645831 0.34513134 1.08838110 0.49530985 1.52675876 0.58368197 -0.42078499 -0.18648212 6.00000000
19.28043319 -9.83205343 7.28654343 -2.71396506 -0.25406323 2.70578187 5.09029760 4.26084765 -2.67258929 -1.61945769 1.78023707 -0.33097027 0.59329796 -0.08937812 2.29636366 -0.25943294 3.05987053 -0.09425403 1.18528767 0.48568828 6.00000000
19.51338272 -9.22177015 6.11825234 -0.29404026 -1.03306584 2.14371584 4.37587257 2.61426834 -3.32454566 -3.97072188 1.05392277 -0.36822452 0.70693154 1.11033451 -0.48733968 0.58153022 0.22304648 0.88601339 -1.11350295 -0.07572277 6.00000000
0.86804492 5.40440586 -6.90691686 -1.75300391 -1.26816524 1.68864366 0.03154201 -0.86018803 -0.07490697 -3.26842754 -1.33462491 0.52592336 2.31401995 -0.98325347 -0.17549527 1.20859785 -0.59187777 0.29766215 0.97715574 -0.98551859 7.00000000
5.00785251 6.96021197 -4.58596738 2.39266292 0.06309869 0.70949785 -0.48500235 2.62529034 3.32953390 -1.27512744 0.58051954 -0.33502203 1.36572911 0.65991270 -0.80814730 0.64689824 0.17927095 0.77695955 1.06572915 -0.07039662 7.00000000
0.99133790 6.93040881 -3.86573426 -0.78413686 2.11174082 0.43207732 0.04197828 1.54821733 -0.95635907 -0.55422404 1.47602622 1.52440315 2.96948746 -0.72196303 -0.80844223 -1.25120878 -1.25631054 0.39482973 1.30087572 -0.90523397 7.00000000
-11.53579078 -9.24684631 -9.85171110 7.02516328 3.95942405 0.93627847 0.53105366 -0.52190712 0.40564007 -2.15101710 2.86334948 0.07097449 2.75213981 0.75236676 -0.95389835 0.32838945 -0.04367774 0.58031248 0.39068239 -1.04871679 7.00000000
3.27597171 6.71448125 -5.75559135 0.89122758 2.04234518 -1.00822815 -0.44257584 3.20633233 0.50981196 -2.47814115 1.20939785 1.36041048 0.23483245 -1.20340776 -0.92182323 1.50113161 -0.24435665 -0.12479160 0.58203294 1.23554937 7.00000000
3.27597171 6.71448125 -5.75559135 0.89122758 2.04234518 -1.00822815 -0.44257584 3.20633233 0.50981196 -2.47814115 1.20939785 1.36041048 0.23483245 -1.20340776 -0.92182323 1.50113161 -0.24435665 -0.12479160 0.58203294 1.23554937 7.00000000
13.65659943 -4.73405655 -8.70641695 -6.93545009 4.57078162 1.22996551 -1.53993940 1.11473605 2.85756644 0.46095030 0.01989930 0.91965280 0.29447898 -1.00399277 -0.69980738 0.07327939 0.07115149 0.00079437 0.47105201 -1.12967247 7.00000000
3.02289613 6.77924119 -4.60661676 0.70210337 4.17153011 -1.85477505 0.18256744 2.92583604 0.47778124 -1.95350089 1.90758186 0.84017483 1.05154552 0.32280872 -1.06407717 0.67261957 -0.08478463 -0.95800782 1.15965161 -0.12596443 7.00000000
3.54752112 6.72506480 -5.73134428 0.98708702 2.25760362 -1.19501018 -0.39008695 3.30287680 0.70528735 -2.45727162 1.34583175 1.29269294 0.30151398 -1.07228408 -0.93646941 1.51158228 -0.07483734 -0.16800998 0.71697862 1.09921533 7.00000000
4.74565556 6.33354907 -4.41828074 1.61357243 3.22967893 -2.68679988 -0.15281116 3.00470396 1.78703035 -2.23095672 1.68733204 0.15356447 0.47407117 -0.00689743 -0.62891646 1.29928647 0.63880745 -0.13967064 1.50630897 0.04106777 7.00000000
4.16827389 6.45750681 -3.84545052 1.59948766 3.64720252 -2.33841782 -0.22944825 2.56051366 1.11849791 -2.16693348 2.01673537 0.33261948 -0.72492527 -1.05131649 -0.87214735 2.56269624 0.33486649 0.19923594 1.53839176 -0.13273161 7.00000000
5.06748780 5.95432380 -2.62920191 2.26076847 -2.71213151 2.11174890 -0.50001610 1.86725613 -1.10594190 1.23363877 -1.82283023 -0.23679126 -1.49990963 -2.44424138 1.22310424 -0.00264601 1.56052016 3.06948667 -1.44382176 1.59036230 8.00000000
3.98262529 6.79101395 -3.78687501 2.07126461 0.70863072 1.96003915 -0.29857216 1.91131146 0.07945575 1.69930117 -0.29000719 0.80064311 -1.78219671 0.07798084 0.03696298 -0.41430151 1.51008896 2.97393295 -3.67897717 1.16613621 8.00000000
3.54429052 6.38405040 -2.20290155 2.32591540 -0.97913402 3.49733587 1.20448203 0.90139309 1.30684817 0.83047195 -0.70773916 -0.03425066 -1.24086533 -2.04244475 0.98842350 0.56121096 0.54095560 2.90711344 -1.22625008 0.17619874 8.00000000
-8.25945921 -9.77259971 -8.44465924 10.18400764 -1.75782486 6.03843336 -1.51497870 -0.78461890 -1.17245642 -0.84778492 -3.01772982 -2.73913847 -1.12031583 -2.11913035 0.70929491 1.13457770 1.85413026 2.25253029 -1.38611154 2.07524171 8.00000000
2.66180672 5.98152796 -4.02509095 0.90648476 -2.69797892 3.50840769 -0.10802115 0.63782069 -0.91589222 -0.10694337 -1.75370480 0.77404241 -0.77942754 -2.16217598 1.54315727 -0.34318058 1.00028754 1.74349826 -1.12157546 1.19881518 8.00000000
3.98262529 6.79101395 -3.78687501 2.07126461 0.70863072 1.96003915 -0.29857216 1.91131146 0.07945575 1.69930117 -0.29000719 0.80064311 -1.78219671 0.07798084 0.03696298 -0.41430151 1.51008896 2.97393295 -3.67897717 1.16613621 8.00000000
9.69811159 -5.14124200 -8.50673773 -8.16268987 -0.13054739 4.54622030 -0.87239724 -0.67834705 0.46759178 2.96730155 -1.38969615 0.57614710 -0.51688293 -1.53474823 3.25116233 0.20975474 -0.44599898 1.73935468 -0.26796992 1.43138647 8.00000000
-0.75951372 5.18866933 -0.34910929 -0.43406564 0.72628652 3.29081155 2.47350497 -1.35025603 -0.91569888 0.83319665 1.21262299 1.14077535 -0.27688755 -1.08559371 0.82795869 -1.90880971 -0.19417716 1.06142101 -0.25403937 -0.23008415 8.00000000
6.12267247 5.46866366 -1.00033625 3.93233828 -2.24288595 2.86920493 0.15209092 0.73040346 2.55323542 0.83223359 -1.93583077 -2.02038577 -0.93288258 -3.05282345 0.46371172 0.39398832 0.33303005 2.78591524 -1.15190306 1.24200722 8.00000000
-3.28526613 3.79378033 1.36777250 -1.53766434 4.88017237 -0.09120737 0.47251821 -1.71002389 -1.56259111 -0.39047868 0.04484167 -0.64139157 0.82715325 0.62162526 0.88984672 -2.69948105 -1.19831007 -0.01312799 -0.07219488 -0.26029329 8.00000000
-0.56581826 4.50315172 -2.71330563 -1.49451827 -3.05589128 3.60340324 0.75666722 -2.37506453 -1.63126782 -0.98078207 -0.07495823 0.72153606 0.06581321 -1.21725351 1.93165413 0.10905910 0.48112667 0.55809912 -0.17666095 1.31267510 8.00000000
1.75230917 7.11446062 1.58186211 1.73968245 1.69973449 0.62462734 1.16511343 2.76161907 -1.60649916 3.99611598 1.42951831 0.28486757 1.98629126 -1.13202019 -0.11614637 -2.26599326 -0.61864063 0.03528369 3.04492754 -1.36143852 9.00000000
-2.70048212 5.35650169 1.11646018 -1.67274460 2.02965555 3.07860787 1.06389114 -0.82268276 -1.26486598 1.92900404 0.40888280 0.23856022 1.63388328 -1.50654962 -0.81652357 -4.24244642 -0.25989223 1.22712704 -0.29509064 -0.84581211 9.00000000
4.99263720 6.18045857 0.25066442 4.69345844 -0.93459430 2.35144067 1.61021382 1.10912453 6.16955999 1.31048336 1.02027750 -3.65726636 0.43490563 2.37029225 0.44282219 -0.60536272 -0.58363510 -0.67608207 0.44933485 -0.69387362 9.00000000
-13.24255932 -8.40542862 -3.20869201 9.20531585 4.09462096 3.81097058 1.48762967 -0.08422946 -1.79326616 3.03395104 1.10741141 -0.46911565 0.13037921 -0.59788979 -0.99422404 -2.26747138 0.25580431 0.24767678 1.77823650 -0.85126037 9.00000000
4.95076008 6.06285486 0.22028345 4.85446957 -1.13842196 2.45462248 1.56920611 0.97727804 6.41720049 1.08814467 0.84588816 -4.19095936 0.03777942 2.77633062 0.51404382 -1.02049204 -0.81776464 -0.82206344 0.29481954 -0.42845284 9.00000000
4.95076008 6.06285486 0.22028345 4.85446957 -1.13842196 2.45462248 1.56920611 0.97727804 6.41720049 1.08814467 0.84588816 -4.19095936 0.03777942 2.77633062 0.51404382 -1.02049204 -0.81776464 -0.82206344 0.29481954 -0.42845284 9.00000000
12.84662600 -3.51879639 -2.91550341 -4.94258942 3.48544057 1.23451669 -0.16174283 1.78430900 2.56109449 4.21531302 1.30442784 0.44165150 0.69668954 -1.01632922 0.99792655 -2.39971356 -0.07291361 -0.22847287 2.66162083 -0.84845778 9.00000000
5.36504362 6.38521273 -1.06592540 4.75390521 0.35400866 1.07522472 -0.02821960 2.11855092 4.95856903 0.71458688 1.93793582 -2.67705630 0.26477808 2.83503694 -0.39452070 -0.77511868 -0.26848657 -1.00180935 -0.84880495 1.24457358 9.00000000
6.25896898 5.58808611 0.49613492 5.44098374 -1.05062800 1.40136928 0.32388145 0.82592668 5.96467209 0.75442063 1.24003547 -4.09428727 0.27921684 2.91757561 0.45875943 -1.30916694 -0.01830197 -0.37989792 -1.18011504 0.29614622 9.00000000
6.77214555 5.35715894 1.17273683 5.28810513 -1.87190646 2.06327155 1.21464375 -0.02407193 6.60052776 0.79324640 0.48678814 -4.27184544 0.16536883 2.30387431 1.07078416 -0.17901368 0.38335836 0.46213208 -0.60864267 -0.34347994 9.00000000
6.81298321 4.44463718 2.23621778 5.32244719 -1.10050256 0.66997102 0.77125819 -0.84228608 5.94644989 -0.12373991 1.58646599 -3.91783788 0.57519796 2.13346191 1.30281447 -1.00788851 0.14252196 -0.02341695 -0.76473435 -0.57655331 9.00000000
-6.03293367 1.11013606 -1.77090036 -3.97425878 -4.87209449 -0.12867953 -0.05631490 -2.39823231 -1.55476013 0.50639171 1.58083688 0.55113633 0.45039096 2.30087912 -0.60475257 1.04885058 -0.77591754 -0.38492077 0.03251316 1.94211946 10.00000000
-4.91590903 3.21105862 -1.31204898 -4.36747453 -0.15683830 -0.11344827 0.84995030 -3.03157225 -1.63894633 0.61092153 1.89123682 0.14972881 1.29122974 1.92359277 -1.12461533 -1.90260287 -0.76083344 0.65327253 -0.50034124 -0.19353468 10.00000000
-0.37480120 5.09398182 -5.93851977 -2.48766691 -3.83740162 3.31560257 1.66955760 -3.48593174 -1.93190755 -1.49257227 -2.06422061 1.11988038 -0.75827651 2.95031120 1.60623973 -1.20779010 -0.35179315 1.15260609 1.69074008 -0.98510399 10.00000000
-12.30100117 -7.84055634 -5.82527750 4.96658549 -2.00448070 2.60274810 0.04520678 -1.52864683 -3.67715451 1.50811776 2.26399984 -1.21147198 0.71393147 0.97773292 -0.33258197 0.19433830 0.79662355 -0.07275538 2.19813810 1.84306506 10.00000000
