-2.27398703 1.24056460 2.67044160 -0.88093594 -1.63081291 -0.21547691 -0.30843217 0.16955468 -1.42005710 2.07528090 0.62698411 -1.16521418 0.10810849 -0.24229956 0.11778934 0.51222954 -0.24204315 0.44367189 0.75943853 0.01851739 -0.42752628 0.01865169 0.44089286 -0.02460505 0.11285997 0.74019842 0.66425441 0.07528526 -0.04663113 -0.46082260 -0.02341027 -0.40563110 0.22657067 0.47869309 -0.19811890 -0.33908275 0.19235254 -0.18760816 -0.01250216 -0.53608547 0.26437094 -0.38398014 -0.09105850 0.19982603 0.14978081 0.08476992 -0.34591307 0.02422107 -0.16285758 1.00000000
-4.00959236 -0.24160640 3.98282229 -1.40635360 -1.70880547 0.16625352 -2.47168024 2.54231721 -0.18104270 0.67472866 -0.64413874 0.75873018 -0.31393375 1.13644874 0.43744165 0.06489106 0.62798436 -0.23633474 0.12431753 0.57038209 -0.21369388 -0.11167904 -0.35181745 0.14615993 -0.39174661 -1.13237367 -0.15891421 0.36092654 -0.44562307 0.36347050 -0.13293510 0.46652581 -0.29493584 -0.37629625 -0.18133391 -0.16374508 0.17465901 0.41754196 -0.40293138 -0.50334638 -0.04611230 0.18977971 0.24179104 -0.29022732 -0.09222842 -0.07057008 -0.00700755 0.08178555 0.09901647 2.00000000
-4.16544092 0.01205495 1.25920594 -1.64555865 -0.92133240 0.78853448 -0.82647010 -0.44650513 0.04404569 0.54614538 0.03444133 0.04685724 1.25102645 0.44088835 -0.72699302 0.30737160 -0.10152015 0.88107428 -0.26667488 -0.44979282 0.40430772 -0.20661841 0.30171822 -0.46208481 0.10953445 1.36292342 -0.13732554 -0.94662843 -0.05450688 -0.14621251 0.03457770 -0.22121890 -0.20937626 0.24506918 0.31989940 0.66770056 0.18101667 -0.58148167 -0.00134974 0.40191991 -0.51177812 0.25684769 -0.27245346 0.46248609 -0.30600549 0.27477835 0.22306468 -0.11028992 -0.20520046 2.00000000
-5.45210311 -1.51028180 2.68626155 -0.91548924 -0.99243340 1.05913752 -2.09510468 1.47560379 0.94486235 -0.10605087 -0.88756669 1.00819534 -0.07972697 1.08592858 -0.15526413 0.60785075 0.32159293 0.19685546 0.46051068 0.50148285 0.07167285 -0.30465751 -0.00089686 -0.51005544 -0.65517495 -0.12821066 -0.38235981 0.40603819 0.21678464 0.32221410 -0.05461839 0.26502535 0.05967389 0.05787839 0.41219058 0.11450186 0.34540937 0.25208698 -0.07623737 0.01799163 -0.08220717 0.06549258 0.45149040 0.26896157 0.07597298 0.09228351 -0.43344450 0.06365026 -0.15727761 2.00000000
-7.72109086 -4.86483834 0.93946941 2.87350774 0.57928399 1.46369694 -1.30051051 1.92483120 -0.73654419 0.86820767 -0.93549146 -0.08645100 -0.22607376 0.54740609 0.47744419 -0.51563652 0.99150968 -0.38528739 -0.64694119 0.62876021 -0.14760935 -0.17633734 -0.80443706 0.00057321 0.70344126 -0.14663458 -0.18313446 -0.02973834 0.12598635 0.51672117 -0.60788584 -0.34400574 -0.17410365 -0.83965543 -0.58102361 0.03504349 -0.00052627 -0.18897283 0.04767172 -0.06253074 -0.23169711 -0.38133460 -0.26343275 -0.21229433 -0.49289667 -0.04981034 0.45054971 0.14736662 -0.04086410 2.00000000
-5.18086520 -1.09817120 2.41278252 -1.42333771 -0.81347480 0.97019538 -2.36165719 1.53682017 0.99290189 -0.24356171 -0.70374310 1.01949322 0.30998647 1.63416484 -0.40433372 0.62203044 0.37433614 0.32217663 -0.37956852 -0.16537217 0.28369092 -0.12462158 -0.12947712 -0.46346992 -0.25794869 0.12443537 -0.32801634 0.07988981 0.32672499 0.24916052 -0.15336115 -0.00525469 0.16131160 -0.04917772 -0.24174271 -0.03960883 0.01717534 -0.01323580 0.29843820 -0.21075890 0.23101191 0.04380586 -0.00443471 -0.07918384 0.25000272 -0.24998312 -0.04647929 0.27513610 -0.02486458 2.00000000
-5.18086520 -1.09817120 2.41278252 -1.42333771 -0.81347480 0.97019538 -2.36165719 1.53682017 0.99290189 -0.24356171 -0.70374310 1.01949322 0.30998647 1.63416484 -0.40433372 0.62203044 0.37433614 0.32217663 -0.37956852 -0.16537217 0.28369092 -0.12462158 -0.12947712 -0.46346992 -0.25794869 0.12443537 -0.32801634 0.07988981 0.32672499 0.24916052 -0.15336115 -0.00525469 0.16131160 -0.04917772 -0.24174271 -0.03960883 0.01717534 -0.01323580 0.29843820 -0.21075890 0.23101191 0.04380586 -0.00443471 -0.07918384 0.25000272 -0.24998312 -0.04647929 0.27513610 -0.02486458 2.00000000
0.18710064 -3.62611419 0.66949255 -3.75230582 0.44632827 0.33090167 -2.61450419 1.06817072 1.51472667 0.73903472 -0.58394054 0.66103618 -0.33381261 0.93502503 0.34893066 0.66464334 -0.15293070 -0.31486149 0.46692960 -0.01895722 -0.17896974 -0.22347310 0.37902800 0.40533650 0.40783128 -0.34733613 0.37248942 0.38031005 -0.10407373 0.68330116 -0.38793425 0.14587133 -0.87397215 -0.64063209 -0.45811586 0.23109866 0.06210753 0.77446494 -0.49062821 -0.39911413 -0.06252115 -0.65622309 -0.29972215 -0.23413001 -0.48548057 -0.24620958 0.74883664 -0.59970759 -0.10355186 2.00000000
-5.26438110 -1.14986051 2.56623003 -1.34456077 -1.03875349 0.97262059 -1.98339477 1.02024175 0.92082026 0.02325505 -0.64400662 0.80314704 0.18899932 1.08689053 -0.44701064 0.49504297 0.21395958 0.34911343 -0.16650550 0.03149581 0.21871013 -0.27237330 0.03435536 -0.44325334 -0.04632232 0.24227142 -0.42257907 0.03530398 0.38175325 0.08513201 -0.21333413 -0.04634327 0.15862693 0.22892961 0.20865330 -0.02620054 0.27413163 -0.28139222 0.05832521 0.06014666 -0.14184427 0.00310559 0.07034316 0.25821252 0.09071327 0.05452039 -0.22175598 0.29217704 -0.03810891 2.00000000
-5.15412585 -1.06757935 2.38167985 -1.45611834 -0.77953651 0.93394417 -2.36301161 1.52948811 0.93328345 -0.23493097 -0.67006663 0.97342778 0.29575162 1.61735578 -0.40332818 0.60997168 0.37614252 0.26120183 -0.47600381 -0.25239021 0.28249388 -0.11607158 -0.17119316 -0.42631818 -0.20516945 0.03323510 -0.34289194 0.02229270 0.32344274 0.28313897 -0.11366987 -0.03560096 0.07761580 -0.15441999 -0.30333693 0.00862282 0.01632775 -0.05302716 0.27522388 -0.16027446 0.23295102 0.06502274 -0.09154668 -0.12634753 0.23329298 -0.20366747 -0.02763912 0.27427267 0.01734686 2.00000000
-4.98101905 -1.00451513 2.10103730 -1.38822970 -1.18336715 0.80537734 -1.77846318 0.40712935 0.85889779 -0.50505398 -0.55051939 0.40574009 0.34476475 0.40233283 -0.67612508 1.52348436 0.50927353 0.85111311 0.20678965 0.67578455 0.42633054 0.03064412 -0.34052325 -0.88531224 -0.76465689 0.11777248 -0.19713791 0.26833166 0.27036164 0.01666469 1.03924694 0.49369092 0.07469657 0.75279386 0.86942398 0.29372549 -0.13165250 0.07286953 0.62742131 0.74712616 -0.61181697 0.11474978 0.60032166 0.15492943 -0.34787995 -0.09019422 -0.16158454 -0.39468696 0.05855843 2.00000000
-4.89471070 -0.51434935 1.83836889 -1.66284600 -0.87218128 0.71038654 -1.73424216 0.40967976 0.45204157 0.15086921 -0.32117416 0.56663356 0.60178791 0.88726334 -1.00999692 0.41316784 0.19366309 0.48815124 -0.52889092 -0.60691844 0.33493153 -0.15172786 -0.20128683 -0.25307904 0.22135803 0.94030297 -0.39189843 -0.65046798 0.04166089 -0.15261033 0.19230374 -0.12105105 0.09458997 0.10323039 -0.00587336 0.23921045 0.09848566 -0.80966504 0.07293611 0.18866170 0.04753081 0.07946126 -0.12696335 0.26830005 0.00079385 -0.03670502 0.20940998 -0.15289761 0.17878327 2.00000000
-1.87156882 1.77427445 -1.17771527 -1.47079014 1.21129703 -1.10015822 0.08793364 -1.36254950 -1.53929444 0.38788977 0.41514011 -0.13964381 0.01646449 0.80192592 -0.56473219 -0.15028589 0.22655464 -0.99312674 0.07134201 -0.72601040 0.56402042 0.10122477 0.51186184 1.02504975 -0.01035311 -0.59363030 -0.42558050 0.66727301 0.55002035 0.22129504 0.33998584 0.27231685 -0.20572495 0.48879048 0.22316149 -0.33676585 0.74333982 0.19955919 -0.38716731 0.75202114 -0.01642729 -0.73374426 0.00964175 -0.11737312 -0.04442811 -0.32171821 -0.24217360 0.45928541 -0.38503554 3.00000000
-0.39085256 2.94118508 -1.60574190 -0.56315497 2.30048024 -0.51017328 -0.12631134 -0.54426026 -1.46835952 0.46574578 0.24873559 0.18527388 0.20867819 0.98895726 -0.45576428 -0.42247826 -0.43423939 -0.83498961 -0.03227740 -0.66747895 1.09181567 -0.02874614 -0.18034718 0.19045248 -0.22123347 -0.96150788 -0.65932283 0.82054848 0.93979215 -0.54224870 0.58984128 -0.80978675 -0.13550415 0.54570596 0.24210593 -0.99794300 1.39382771 -0.26437230 -0.13796327 0.29770391 -0.32549938 0.62284012 0.40204787 0.54703601 0.60086683 0.65760777 0.62884159 -0.16111740 -0.04472174 3.00000000
1.75735924 3.57395038 -2.07122372 1.22442853 1.29485999 -0.80233353 -0.39485441 1.53517884 -1.05380177 0.58521379 0.44413892 0.44491166 -1.85636560 -0.44371507 -0.18026147 1.00123862 -0.14617637 -0.37014687 0.44107332 -0.49988137 1.47731708 0.15404106 -0.44892562 -0.15982184 -0.05843450 0.30002370 -0.01499898 -0.23279680 -0.12072029 0.18211515 -0.07122587 0.06084892 -0.21385358 -0.22453485 0.07037431 0.19880876 -0.21838511 -0.08678602 0.15453999 -0.14734629 0.01506892 0.06147052 -0.22262898 -0.04170442 0.03280101 -0.01062791 0.00973603 -0.06797214 0.15961398 3.00000000
-6.98534998 -5.42370089 -3.14517460 3.75290557 2.67041636 0.36605995 -0.06305645 -0.41246453 -1.28447836 0.16415223 0.80609041 -0.58206569 0.49640435 0.54326034 -0.04370197 -0.26514783 -0.23149379 0.18044430 -0.91678021 -0.14606132 0.78745401 0.10980615 0.34451771 0.36707160 -0.01167369 -0.27209815 0.19804146 0.24164581 0.59945366 -0.10275516 0.31558817 0.04946641 -0.23369046 0.41415146 -0.04052700 -0.75567148 0.53379982 0.40789654 1.09119316 0.26159829 0.25023041 -1.06778117 -0.82502857 -0.42002739 0.11909751 -0.49975451 -0.04661932 -0.41340559 -0.48560083 3.00000000
1.69240655 3.74503151 -1.87750789 1.30415097 0.96034554 -0.43305596 -0.34999083 1.63095338 -1.04784141 0.86527674 0.44607609 0.45278989 -1.62937389 -0.37077553 -0.34214700 0.92391377 -0.24188315 -0.48203246 0.45502518 -0.41373173 1.32746158 -0.03419155 -0.33226351 -0.22283890 0.10701553 0.61119682 -0.17921227 -0.00867090 -0.22544163 -0.07417349 -0.28951687 0.10221615 0.25980659 -0.14594897 0.05691112 0.01780335 -0.19336996 0.01331114 -0.02820515 -0.25474933 -0.04939227 0.10016002 -0.06019913 -0.05164970 -0.05956203 0.06472503 -0.10772428 -0.07624939 0.01225463 3.00000000
1.69240655 3.74503151 -1.87750789 1.30415097 0.96034554 -0.43305596 -0.34999083 1.63095338 -1.04784141 0.86527674 0.44607609 0.45278989 -1.62937389 -0.37077553 -0.34214700 0.92391377 -0.24188315 -0.48203246 0.45502518 -0.41373173 1.32746158 -0.03419155 -0.33226351 -0.22283890 0.10701553 0.61119682 -0.17921227 -0.00867090 -0.22544163 -0.07417349 -0.28951687 0.10221615 0.25980659 -0.14594897 0.05691112 0.01780335 -0.19336996 0.01331114 -0.02820515 -0.25474933 -0.04939227 0.10016002 -0.06019913 -0.05164970 -0.05956203 0.06472503 -0.10772428 -0.07624939 0.01225463 3.00000000
6.81796122 -6.22063292 -4.31875335 -5.17985894 2.36601988 0.72754034 -0.57364136 -1.25801193 0.58028005 1.38237980 -0.77930446 -0.64561050 -0.83418611 -0.12849221 -0.52138262 -0.76508945 0.24093895 -0.40130967 0.65097001 -0.81623820 0.23183015 0.19268344 0.03565495 -0.29758207 0.42185075 -0.00896623 -0.74959655 0.65164680 0.05303903 -0.34929770 0.21568056 -0.32810235 -0.32792751 0.39816600 0.12817630 -0.50999233 0.27111504 -0.00190973 -0.01178081 0.34639335 -0.00332741 -0.30563288 -0.00133103 -0.27549221 -0.03361543 0.04722452 -0.09375513 0.63785926 -0.16771918 3.00000000
1.17397296 3.58061127 -1.81624733 0.93431625 1.06711124 -0.50504649 -0.09541123 1.35912679 -1.21678354 0.70971460 0.33761318 0.63296347 -1.06394165 -0.19698195 -0.49660137 0.64654714 -0.39708193 -0.89918635 0.35540785 -0.03099885 1.61728795 0.05001949 -0.40068309 -0.14690073 0.07976970 0.57382502 -0.57355411 0.34887989 -0.02214198 -0.57883999 -0.47833391 0.19090080 0.20768362 -0.13285963 0.44641813 -0.38415153 0.08072769 -0.27190266 -0.29630444 -0.15414749 -0.23128067 -0.07608253 0.20621270 -0.11334186 -0.31301647 -0.16720973 -0.04050401 0.00336342 -0.00397848 3.00000000
1.46845333 3.58466711 -1.90602050 1.04334070 1.45436722 -0.72394680 -0.36679412 1.36290257 -1.32585000 0.61975233 0.64329708 0.58980641 -1.66641735 -0.57622854 -0.16938591 0.99412340 -0.38152866 -0.50013604 0.50756123 -0.43794979 1.42724161 0.22106728 -0.50974350 -0.16827988 -0.18199045 0.21200343 -0.21654185 0.03916590 0.05667566 0.22374145 0.02186883 -0.05965879 -0.22229921 -0.19821943 0.10159475 0.21225213 -0.37161030 0.07965446 0.06341902 -0.06646137 -0.09302696 -0.02986719 -0.18772362 0.18473505 0.02048542 0.05133816 0.09932615 -0.06970181 0.08916677 3.00000000
2.86446278 3.36660503 -1.17369842 2.13825307 -0.02633579 -0.07921214 -0.01129206 1.19871589 0.84975217 0.22828864 -0.43670708 -0.99108415 -1.05344336 -0.28138735 0.05222975 0.86155651 -0.05817549 -0.23878492 0.00867256 0.58450407 1.11007089 -0.02709385 0.47657788 0.58788741 0.36951280 0.28913084 0.05925797 0.25983810 0.07366530 0.27206340 0.50183412 0.87589415 -0.52521406 0.21608792 -0.59045394 -0.02034818 0.79667520 -0.50015704 -0.55045753 -0.25231115 -0.42480221 0.11524569 0.04904624 -0.03106455 -0.70784095 -0.48644669 -0.70067074 0.21986012 -0.33808873 3.00000000
1.54968381 3.44441017 -1.94400291 1.06772334 1.61269581 -0.87866221 -0.32685136 1.19527747 -1.00772524 0.36962708 0.54570763 0.50157268 -1.92098485 -0.63734766 -0.03705655 1.16003383 -0.28487544 -0.10003658 0.50705294 -0.33898727 1.17589821 0.26659675 -0.37721374 -0.22736793 -0.27587004 0.02072239 -0.00571008 -0.29211203 0.28746655 0.55099479 0.45513689 -0.05832270 -0.69344866 -0.24961429 -0.10072476 0.50251301 -0.44197727 0.33607951 -0.08890313 0.08245676 0.15392463 -0.20776258 -0.28623327 0.27614677 0.22750959 -0.00856371 0.00069403 0.00314759 -0.04259792 3.00000000
-2.94113005 0.73662775 0.58871776 -2.54190837 -1.18910261 -0.27421400 -1.40376719 -0.40423096 -1.13900266 -0.77797274 1.59611449 -0.92201910 -0.26420548 -0.67801482 -0.19108372 -1.03089286 0.18741329 0.50186869 0.04226615 0.20213726 0.35292228 -0.08226991 0.20358189 -0.00468530 -0.32187863 -0.41872396 -0.46931401 -0.43877221 -0.91844075 0.66741993 -0.03809024 0.18494758 -0.39402686 0.32901587 -0.30709034 0.16676919 0.34529770 -0.41306522 0.29563460 -0.02836446 -0.77275313 0.13250962 -0.04768168 -0.13873189 0.05862033 0.04935634 -0.11879187 0.33760500 -0.25698665 4.00000000
-4.05280971 -0.49652064 1.18139964 -2.17836491 -1.19762674 -0.03640221 -1.79849339 0.09291166 0.39314389 -2.30253095 1.33193759 -0.64961094 -0.76415266 -0.97512182 -0.36955661 -0.36589518 0.29282659 0.01131464 0.24727581 0.19952156 0.14031556 -0.24831632 -0.24120357 -0.33294544 -0.29716694 -0.24653391 -0.06047479 -0.20003991 0.53834092 -0.44103129 0.58007270 0.14189814 0.52995618 -0.47667262 0.57115308 -0.05883227 0.27796224 0.47368996 -0.27169066 0.40762981 0.72561044 -0.07060964 0.12149306 -0.19942616 -0.08875947 0.17570643 -0.16958204 0.06301135 0.50935080 4.00000000
-3.83409993 -0.17695933 1.05065089 -2.51501705 -1.00541483 -0.29450494 -1.78852648 -0.08661340 -0.00676098 -2.29284099 1.27636691 -1.24422725 -0.90235823 -1.01433436 -0.27860202 -0.70149909 0.05138481 -0.10552890 0.08993436 0.16736317 0.04909968 -0.17214823 -0.05970138 0.00258522 -0.10997874 0.05403751 0.14301652 0.00870570 0.53456645 -0.22491099 -0.24061850 0.06997659 0.24908742 -0.07492619 -0.13923906 -0.32274880 0.04970288 -0.20838831 0.01669587 -0.00522236 0.09402932 -0.00761765 -0.24271549 0.31416554 0.15105105 0.09271812 -0.18342525 -0.36513267 0.06574375 4.00000000
-6.56898861 -4.34062548 -1.82291308 2.35371166 -0.54458168 0.59615868 -0.53927138 0.40744664 -1.32669455 0.01754196 1.44722873 -0.57265629 -0.04239031 -1.00927900 0.03669205 -1.27251258 0.23732778 1.06633888 0.26433514 0.45259849 0.50439654 0.12325440 -0.10350268 0.00338739 -0.31773789 -1.50644385 -0.66655876 -0.22926987 -1.73091715 -0.24709512 0.24093316 0.01002658 0.45540694 -0.07675623 0.24091009 0.86854171 0.29370269 0.30153086 -0.57407248 -0.70212395 0.02603328 0.39364924 0.73027018 0.07015716 0.20916183 -0.95448425 -0.13935974 -0.12754541 -0.22810204 4.00000000
-3.33856239 0.27604844 0.39909594 -2.48204340 -0.75981595 -0.49094336 -0.97321131 -0.74905636 -0.39720476 -1.62674986 1.62298948 -1.23426479 -0.18366986 -0.82983978 -0.27355064 -1.25184534 -0.16761988 0.12098877 0.07988345 0.01273656 0.27395320 -0.03099302 0.12395966 -0.04712864 -0.03722986 0.51725124 -0.07609740 -0.51730227 -0.41820696 0.67384891 -0.51201429 0.25918070 -0.21018680 0.34191743 -0.39567792 0.18564941 0.09808024 -0.30678569 -0.02155402 -0.10232617 -0.59728392 0.33329967 -0.02885277 -0.07390895 -0.20848002 0.19890353 0.22373894 0.51851564 -0.37128604 4.00000000
-4.05396274 -0.49195671 1.27110379 -2.34557831 -0.93743454 -0.45440271 -1.91277568 0.21533201 0.26176850 -2.36693573 0.96976098 -1.05220709 -1.13102674 -0.94168644 -0.17707340 -0.54084018 0.12978932 -0.31650273 0.08736216 0.16972369 0.00395809 -0.19160030 0.00008819 0.17012603 -0.21258281 -0.28041372 0.47005077 0.34529379 0.72984087 -0.23617821 -0.20632064 0.15217892 0.17160794 -0.20414790 -0.17176920 -0.50003539 -0.23185187 0.05640961 0.10083758 -0.16202806 0.50252824 -0.14121700 -0.19256509 0.21854095 0.21587173 -0.17959539 -0.28160621 -0.59601179 0.25414765 4.00000000
5.05856701 -6.70552106 -4.10496156 -5.61109359 0.15644083 1.02621432 -1.09471879 -0.98884950 0.80261171 0.71910677 -0.13989101 -0.51756544 -0.20294281 -0.42138931 -0.11849253 -0.59267448 0.07540856 -0.10095780 0.52187330 -0.39954747 0.15092056 0.21190258 -0.26847968 -0.98006561 0.33800200 0.35725150 -0.51716688 -0.03296521 -0.71647932 0.15569178 -0.00354256 -0.53639565 -0.86104362 0.26916638 -0.56088158 0.23217928 0.11751452 -0.26780828 -0.33719194 0.09165823 -0.22988340 0.74427143 -0.21932832 -0.34700989 0.25436202 -0.33104553 -0.05499706 -0.16398420 0.08301014 4.00000000
-4.05396274 -0.49195671 1.27110379 -2.34557831 -0.93743454 -0.45440271 -1.91277568 0.21533201 0.26176850 -2.36693573 0.96976098 -1.05220709 -1.13102674 -0.94168644 -0.17707340 -0.54084018 0.12978932 -0.31650273 0.08736216 0.16972369 0.00395809 -0.19160030 0.00008819 0.17012603 -0.21258281 -0.28041372 0.47005077 0.34529379 0.72984087 -0.23617821 -0.20632064 0.15217892 0.17160794 -0.20414790 -0.17176920 -0.50003539 -0.23185187 0.05640961 0.10083758 -0.16202806 0.50252824 -0.14121700 -0.19256509 0.21854095 0.21587173 -0.17959539 -0.28160621 -0.59601179 0.25414765 4.00000000
-4.00719803 -0.28795290 1.49077888 -2.24359687 -0.94557745 -0.15998813 -1.92686061 0.10811469 0.02567149 -2.06663180 1.39424958 -1.02884179 -0.99925493 -0.85946794 -0.39666277 -0.64000802 0.27506895 -0.07748438 0.22037056 0.33686345 -0.08285603 -0.03512943 -0.27919189 0.15783592 0.15430115 -0.21185754 -0.06387798 -0.00246590 0.38218056 -0.12949826 0.30584431 0.12078283 0.34209468 -0.51040524 0.33755776 -0.14721319 0.20484354 0.22638566 -0.02889597 0.29006170 0.30543322 0.04190937 0.03912844 -0.07851627 -0.24283822 0.27403570 0.15349501 0.05614997 0.26941246 4.00000000
-3.77359454 -0.17552720 0.72670254 -2.40652948 -0.73850570 -0.58743540 -1.39829281 -0.45903831 -0.13427542 -2.11516158 1.30479111 -1.30886332 -0.64133293 -1.16046818 -0.30272914 -0.93041539 -0.02913835 -0.00771295 0.04142680 -0.02399402 0.11749557 -0.06676199 -0.09756653 0.02575209 0.26245547 0.32388802 0.06467889 -0.16059311 0.09831776 0.02069917 0.05277225 0.05522729 0.08384353 -0.16583714 -0.00440993 0.01543595 0.16179525 -0.10878859 -0.09965888 0.16720708 -0.20617880 0.03908670 -0.07039439 -0.13684930 -0.18715370 0.17437366 0.54666793 0.28387144 -0.23582631 4.00000000
